Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,Savings,Status
1.0,rent,36.0,46.0,married,no_rec,fixed,57.0,119.0,0.0,0,600.0,800.0,3.72,good
18.0,rent,24.0,35.0,married,no_rec,partime,96.0,63.0,0.0,0,600.0,888.0,-1.32,bad
20.0,owner,36.0,48.0,married,no_rec,fixed,45.0,257.0,3000.0,0,900.0,1193.0,8.48,good
10.0,rent,18.0,34.0,divorced,no_rec,fixed,54.0,189.0,0.0,0,800.0,2215.0,3.04,good
11.0,rent,24.0,38.0,married,yes_rec,fixed,72.0,123.0,0.0,0,270.0,1676.0,4.53,bad
0.0,parents,60.0,36.0,single,no_rec,fixed,35.0,130.0,0.0,0,1600.0,1678.0,3.56,bad
1.0,rent,60.0,22.0,single,no_rec,fixed,46.0,113.0,0.0,0,1600.0,1989.0,2.51,bad
36.0,owner,60.0,55.0,married,no_rec,fixed,45.0,102.0,12000.0,0,2000.0,2684.0,1.71,good
2.0,priv,24.0,51.0,married,no_rec,freelance,45.0,54.0,10500.0,0,600.0,943.0,0.36,good
11.0,rent,18.0,28.0,married,yes_rec,freelance,64.0,190.0,2000.0,0,700.0,1224.0,3.24,good
8.0,owner,36.0,31.0,married,no_rec,fixed,45.0,110.0,5000.0,2000,540.0,1102.0,3.0,good
2.0,owner,36.0,28.0,married,no_rec,fixed,45.0,80.0,2000.0,0,550.0,1572.0,2.29,good
4.0,rent,36.0,38.0,married,no_rec,fixed,55.0,98.0,0.0,0,350.0,850.0,4.42,good
3.0,owner,24.0,43.0,married,no_rec,freelance,75.0,237.0,3000.0,0,650.0,1548.0,5.98,good
4.0,owner,60.0,32.0,married,no_rec,fixed,60.0,147.0,3500.0,0,830.0,935.0,6.29,good
3.0,owner,60.0,38.0,single,no_rec,fixed,35.0,250.0,5000.0,0,1500.0,1934.0,8.6,good
1.0,parents,48.0,18.0,single,no_rec,partime,45.0,95.0,4000.0,0,600.0,1472.0,4.0,bad
16.0,owner,36.0,55.0,married,yes_rec,fixed,60.0,230.0,5000.0,0,1200.0,1460.0,5.1,good
1.0,owner,18.0,38.0,married,no_rec,others,35.0,106.0,4000.0,0,480.0,1059.0,2.66,good
12.0,owner,36.0,38.0,married,no_rec,fixed,60.0,130.0,5000.0,0,700.0,950.0,3.6,good
18.0,owner,60.0,48.0,married,no_rec,fixed,45.0,104.0,5500.0,25,800.0,1021.0,4.41,good
3.0,priv,18.0,23.0,single,no_rec,others,35.0,206.0,12000.0,0,450.0,1450.0,6.84,good
10.0,owner,48.0,50.0,married,no_rec,freelance,45.0,128.0,11500.0,0,500.0,1195.0,7.97,good
14.0,owner,60.0,43.0,married,no_rec,fixed,60.0,120.0,5000.0,0,1250.0,1557.0,2.88,good
2.0,parents,36.0,26.0,single,no_rec,freelance,35.0,66.0,0.0,0,750.0,865.0,1.49,bad
7.0,owner,36.0,23.0,married,no_rec,fixed,35.0,247.0,5000.0,400,1500.0,1785.0,4.99,good
5.0,owner,36.0,38.0,married,no_rec,freelance,60.0,63.0,4000.0,0,1050.0,1443.0,0.1,good
5.0,owner,48.0,39.0,married,yes_rec,freelance,60.0,66.0,10000.0,0,875.0,875.0,0.33,bad
27.0,owner,18.0,48.0,married,no_rec,freelance,35.0,70.0,5000.0,0,800.0,1578.0,0.79,good
3.0,rent,36.0,30.0,married,yes_rec,freelance,59.0,140.0,0.0,0,1300.0,2115.0,2.24,good
2.0,priv,48.0,30.0,married,yes_rec,fixed,45.0,178.0,5000.0,0,1150.0,1627.0,5.55,good
10.0,other,60.0,48.0,married,no_rec,fixed,35.0,203.0,4000.0,1500,1520.0,1636.0,6.04,good
16.0,owner,6.0,41.0,married,no_rec,fixed,75.0,87.0,3000.0,0,200.0,625.0,0.36,good
15.0,owner,60.0,39.0,married,no_rec,freelance,60.0,555.0,40000.0,0,1500.0,4000.0,19.8,good
14.0,owner,36.0,33.0,single,no_rec,freelance,35.0,115.0,4000.0,1500,700.0,1700.0,3.34,bad
4.0,parents,60.0,25.0,married,no_rec,freelance,35.0,95.0,25000.0,0,1650.0,1900.0,2.18,good
3.0,parents,36.0,20.0,single,yes_rec,fixed,35.0,55.0,0.0,0,600.0,1625.0,1.2,good
2.0,parents,36.0,28.0,single,no_rec,fixed,35.0,140.0,1000.0,0,1000.0,1693.0,3.78,good
25.0,priv,60.0,56.0,married,yes_rec,freelance,90.0,85.0,3500.0,0,800.0,975.0,-0.38,bad
6.0,rent,48.0,26.0,single,yes_rec,fixed,65.0,198.0,0.0,0,950.0,1111.0,6.72,good
1.0,priv,60.0,27.0,married,no_rec,freelance,35.0,130.0,4650.0,2850,2000.0,2240.0,2.0,good
30.0,owner,12.0,52.0,married,no_rec,freelance,45.0,80.0,7000.0,0,1100.0,2487.0,0.38,good
10.0,parents,24.0,33.0,single,no_rec,freelance,35.0,200.0,70000.0,12000,1100.0,1457.0,0.98,good
4.0,owner,48.0,24.0,married,no_rec,fixed,35.0,95.0,2500.0,0,900.0,1625.0,3.2,good
12.0,owner,36.0,46.0,married,no_rec,freelance,45.0,58.0,8000.0,0,500.0,500.0,0.94,good
30.0,owner,54.0,54.0,widow,no_rec,freelance,35.0,224.0,20000.0,0,1100.0,1603.0,9.28,good
20.0,owner,60.0,44.0,married,no_rec,fixed,60.0,168.0,3000.0,0,1400.0,1599.0,4.63,good
1.0,rent,60.0,28.0,married,no_rec,freelance,53.0,179.0,0.0,0,1825.0,2275.0,4.14,bad
2.0,priv,24.0,20.0,single,no_rec,freelance,35.0,107.0,54000.0,0,2000.0,2600.0,0.86,bad
4.0,owner,60.0,23.0,married,no_rec,fixed,35.0,160.0,6500.0,3700,1500.0,1661.0,3.52,good
4.0,rent,36.0,60.0,married,no_rec,fixed,56.0,111.0,0.0,0,500.0,675.0,3.96,good
3.0,rent,60.0,26.0,married,no_rec,fixed,53.0,80.0,0.0,0,950.0,989.0,1.71,bad
11.0,owner,60.0,30.0,married,yes_rec,fixed,35.0,110.0,4000.0,62,1100.0,1347.0,4.06,good
6.0,parents,60.0,26.0,married,no_rec,fixed,60.0,108.0,0.0,0,1200.0,1250.0,2.4,good
14.0,rent,60.0,41.0,married,no_rec,fixed,53.0,181.0,0.0,0,1150.0,2497.0,6.68,good
3.0,parents,48.0,38.0,married,no_rec,partime,60.0,67.0,0.0,0,1000.0,1045.0,0.34,bad
1.0,owner,36.0,36.0,married,no_rec,fixed,45.0,25.0,3000.0,2000,1100.0,1332.0,-1.31,bad
20.0,owner,60.0,40.0,divorced,no_rec,freelance,60.0,150.0,5500.0,0,1400.0,1928.0,3.86,good
20.0,rent,60.0,45.0,married,no_rec,fixed,92.0,170.0,0.0,0,1000.0,2415.0,4.68,good
0.0,rent,48.0,25.0,married,no_rec,fixed,60.0,150.0,0.0,0,1350.0,1450.0,3.2,bad
12.0,rent,48.0,46.0,married,yes_rec,fixed,104.0,294.0,0.0,0,1350.0,1352.0,6.76,good
9.0,priv,48.0,46.0,married,no_rec,fixed,45.0,100.0,37000.0,0,800.0,904.0,3.3,good
0.0,parents,48.0,28.0,single,no_rec,freelance,35.0,100.0,0.0,0,900.0,1400.0,3.47,good
2.0,owner,48.0,38.0,married,yes_rec,fixed,75.0,192.0,23000.0,3000,700.0,970.0,5.97,good
3.0,parents,60.0,24.0,single,no_rec,fixed,35.0,100.0,0.0,0,1500.0,2100.0,2.6,good
4.0,rent,48.0,23.0,married,no_rec,freelance,52.0,171.0,0.0,0,1150.0,1450.0,4.97,bad
3.0,priv,60.0,24.0,single,no_rec,fixed,35.0,245.0,5000.0,0,1300.0,1360.0,9.69,good
1.0,ignore,60.0,28.0,married,yes_rec,freelance,45.0,124.0,4000.0,0,1500.0,1661.0,3.16,bad
11.0,owner,12.0,26.0,married,yes_rec,partime,35.0,110.0,4500.0,2000,300.0,1248.0,2.2,good
1.0,rent,36.0,26.0,single,no_rec,partime,42.0,70.0,0.0,0,590.0,590.0,1.71,bad
0.0,rent,48.0,23.0,single,no_rec,partime,42.0,72.0,0.0,0,700.0,875.0,2.06,bad
1.0,rent,60.0,29.0,married,no_rec,fixed,73.0,133.0,0.0,0,1000.0,1158.0,3.6,good
10.0,parents,36.0,34.0,married,yes_rec,freelance,45.0,54.0,10000.0,0,600.0,882.0,0.54,good
9.0,owner,24.0,30.0,married,no_rec,fixed,35.0,250.0,30000.0,0,1000.0,1594.0,5.16,good
2.0,owner,60.0,28.0,married,no_rec,freelance,35.0,196.0,7000.0,3950,1600.0,1678.0,4.56,good
3.0,parents,60.0,36.0,married,yes_rec,fixed,60.0,92.0,0.0,0,1100.0,1355.0,1.75,good
10.0,owner,60.0,45.0,married,no_rec,freelance,45.0,325.0,12000.0,1200,1300.0,1833.0,12.37,good
3.0,priv,36.0,38.0,divorced,yes_rec,fixed,35.0,136.0,12500.0,0,3000.0,4800.0,1.21,bad
10.0,owner,48.0,33.0,married,no_rec,fixed,45.0,110.0,5000.0,0,1000.0,1160.0,3.12,good
2.0,rent,48.0,56.0,single,no_rec,freelance,51.0,157.0,11000.0,4500,1000.0,2008.0,2.93,bad
4.0,other,60.0,25.0,single,no_rec,fixed,35.0,162.0,0.0,0,1800.0,2999.0,4.23,good
7.0,parents,60.0,33.0,single,no_rec,partime,35.0,70.0,0.0,0,1300.0,1438.0,1.62,bad
5.0,parents,48.0,27.0,married,yes_rec,freelance,45.0,175.0,0.0,0,1000.0,1342.0,6.24,good
16.0,parents,24.0,44.0,single,no_rec,freelance,35.0,86.0,0.0,0,700.0,950.0,1.75,good
0.0,parents,24.0,26.0,single,no_rec,partime,35.0,69.0,0.0,0,107.0,125.0,7.63,good
7.0,owner,60.0,28.0,married,yes_rec,fixed,60.0,148.0,8000.0,0,920.0,1021.0,5.74,bad
2.0,other,48.0,25.0,married,no_rec,fixed,35.0,129.0,0.0,0,1580.0,1925.0,2.86,bad
3.0,rent,60.0,44.0,separated,yes_rec,fixed,60.0,150.0,0.0,0,1650.0,1772.0,3.27,bad
1.0,owner,24.0,38.0,married,no_rec,fixed,60.0,102.0,3500.0,0,850.0,1260.0,1.19,good
7.0,owner,48.0,32.0,married,yes_rec,fixed,45.0,140.0,5500.0,0,550.0,1250.0,8.29,good
2.0,owner,60.0,24.0,single,no_rec,partime,35.0,120.0,3000.0,0,1400.0,1513.0,3.64,bad
1.0,parents,60.0,42.0,married,no_rec,fixed,60.0,66.0,7000.0,0,950.0,1589.0,0.38,good
27.0,rent,24.0,50.0,married,no_rec,fixed,47.0,115.0,0.0,0,500.0,1636.0,3.26,good
6.0,owner,60.0,31.0,married,no_rec,fixed,35.0,84.0,3000.0,0,1400.0,1724.0,2.1,good
3.0,owner,60.0,26.0,married,no_rec,fixed,45.0,128.0,3000.0,0,1300.0,1790.0,3.83,good
9.0,priv,60.0,32.0,married,no_rec,fixed,60.0,155.0,12000.0,5000,1200.0,1400.0,2.25,good
5.0,parents,24.0,26.0,single,no_rec,fixed,35.0,140.0,0.0,0,450.0,900.0,5.6,bad
3.0,rent,48.0,26.0,married,no_rec,fixed,58.0,230.0,0.0,0,1150.0,1316.0,7.18,good
20.0,other,60.0,47.0,married,yes_rec,fixed,105.0,105.0,0.0,0,750.0,843.0,0.0,bad
18.0,priv,60.0,49.0,married,no_rec,fixed,60.0,140.0,4000.0,0,1050.0,1097.0,4.57,good
19.0,owner,60.0,54.0,widow,yes_rec,fixed,35.0,207.0,11000.0,4000,800.0,1336.0,9.9,good
5.0,rent,36.0,40.0,separated,no_rec,fixed,43.0,75.0,0.0,0,400.0,650.0,2.88,good
8.0,owner,60.0,33.0,married,no_rec,freelance,45.0,250.0,10000.0,0,2500.0,3250.0,4.92,good
2.0,other,36.0,35.0,separated,no_rec,fixed,35.0,200.0,0.0,0,1600.0,1671.0,3.71,good
1.0,owner,12.0,56.0,married,no_rec,others,60.0,52.0,3500.0,0,500.0,1705.0,-0.19,bad
10.0,owner,60.0,26.0,married,no_rec,fixed,45.0,135.0,5000.0,3700,1600.0,1767.0,1.99,good
14.0,owner,36.0,34.0,married,no_rec,fixed,60.0,143.0,5000.0,0,1400.0,1939.0,2.13,good
13.0,parents,48.0,31.0,married,no_rec,fixed,35.0,90.0,0.0,0,1000.0,1395.0,2.64,good
4.0,ignore,60.0,62.0,married,no_rec,freelance,35.0,102.0,8000.0,0,1200.0,1405.0,3.35,good
20.0,owner,60.0,46.0,single,no_rec,fixed,35.0,250.0,25000.0,4000,1450.0,1566.0,7.24,good
15.0,owner,60.0,49.0,married,no_rec,fixed,60.0,162.0,5000.0,0,1700.0,2081.0,3.6,good
24.0,owner,60.0,46.0,married,no_rec,fixed,60.0,140.0,6000.0,1000,1100.0,1653.0,3.82,good
10.0,owner,36.0,36.0,married,no_rec,fixed,35.0,235.0,12000.0,1700,1500.0,1985.0,4.39,good
2.0,parents,36.0,24.0,single,no_rec,fixed,35.0,60.0,0.0,0,450.0,750.0,2.0,good
21.0,owner,24.0,44.0,married,no_rec,fixed,60.0,124.0,4000.0,0,800.0,2400.0,1.92,good
1.0,rent,60.0,24.0,married,yes_rec,partime,42.0,70.0,0.0,0,1700.0,1761.0,0.99,bad
11.0,owner,48.0,27.0,married,no_rec,fixed,35.0,140.0,4000.0,0,1500.0,1641.0,3.36,good
12.0,owner,60.0,27.0,married,yes_rec,fixed,35.0,100.0,3000.0,0,1300.0,1359.0,3.0,good
5.0,rent,36.0,51.0,married,no_rec,fixed,63.0,184.0,0.0,0,635.0,785.0,6.86,good
6.0,owner,48.0,26.0,married,yes_rec,fixed,35.0,90.0,5000.0,0,1390.0,1594.0,1.9,bad
1.0,rent,48.0,37.0,married,yes_rec,partime,72.0,116.0,6000.0,0,1400.0,1661.0,1.51,good
10.0,owner,60.0,41.0,married,no_rec,others,35.0,57.0,5000.0,0,1300.0,1863.0,1.02,good
0.0,owner,60.0,27.0,married,no_rec,partime,75.0,210.0,7000.0,4800,1250.0,1315.0,4.18,bad
1.0,owner,48.0,20.0,single,no_rec,fixed,35.0,53.0,2000.0,1600,1100.0,1100.0,0.09,bad
0.0,parents,60.0,24.0,married,no_rec,partime,35.0,111.0,3000.0,1200,850.0,1412.0,4.52,good
10.0,owner,24.0,50.0,married,no_rec,freelance,60.0,200.0,19.0,0,500.0,1131.0,6.72,good
10.0,owner,60.0,32.0,married,no_rec,fixed,60.0,160.0,4000.0,1800,1050.0,1303.0,4.69,good
2.0,owner,60.0,30.0,married,yes_rec,freelance,45.0,98.0,5000.0,700,1000.0,2200.0,2.76,bad
16.0,owner,60.0,32.0,married,no_rec,fixed,60.0,159.0,4000.0,0,1500.0,1736.0,3.96,good
0.0,rent,60.0,19.0,single,no_rec,others,35.0,14.0,0.0,0,900.0,1158.0,-1.4,bad
10.0,owner,6.0,39.0,married,no_rec,freelance,75.0,67.0,8000.0,0,430.0,500.0,-0.11,good
9.0,other,60.0,30.0,married,yes_rec,fixed,60.0,109.0,0.0,0,1250.0,1560.0,2.35,bad
7.0,other,36.0,38.0,married,yes_rec,freelance,35.0,59.0,0.0,0,1000.0,2246.0,0.86,bad
3.0,parents,36.0,28.0,single,no_rec,fixed,35.0,74.0,0.0,0,350.0,550.0,4.01,good
6.0,owner,48.0,51.0,married,no_rec,freelance,45.0,106.0,12000.0,0,1035.0,1410.0,2.83,good
0.0,parents,48.0,21.0,single,no_rec,partime,35.0,48.0,0.0,0,1850.0,1877.0,0.34,bad
3.0,parents,60.0,23.0,single,no_rec,fixed,35.0,62.0,0.0,0,1100.0,1300.0,1.47,bad
1.0,owner,24.0,39.0,married,no_rec,others,35.0,70.0,4000.0,0,525.0,1771.0,1.6,good
3.0,rent,36.0,39.0,married,no_rec,fixed,90.0,150.0,0.0,0,300.0,700.0,7.2,bad
12.0,owner,48.0,39.0,married,no_rec,freelance,60.0,95.0,6000.0,0,1300.0,1600.0,1.29,good
0.0,priv,36.0,31.0,married,no_rec,partime,35.0,202.0,6000.0,0,1300.0,1663.0,4.62,bad
2.0,rent,60.0,24.0,married,no_rec,fixed,55.0,100.0,4000.0,0,1750.0,1900.0,1.54,good
2.0,priv,48.0,37.0,married,yes_rec,partime,75.0,115.0,2000.0,0,850.0,1194.0,2.26,bad
2.0,parents,60.0,24.0,single,no_rec,fixed,35.0,164.0,0.0,0,900.0,1516.0,8.6,good
0.0,parents,24.0,20.0,single,no_rec,fixed,35.0,155.0,7000.0,0,1450.0,1688.0,1.99,good
4.0,owner,48.0,40.0,married,yes_rec,fixed,60.0,150.0,3500.0,200,800.0,800.0,5.28,good
21.0,owner,60.0,63.0,married,yes_rec,fixed,60.0,165.0,3000.0,0,1250.0,1424.0,5.04,bad
14.0,rent,60.0,38.0,married,no_rec,fixed,71.0,108.0,0.0,0,1400.0,1693.0,1.59,bad
25.0,owner,60.0,51.0,married,no_rec,fixed,35.0,93.0,3500.0,0,900.0,995.0,3.87,good
6.0,other,60.0,30.0,married,no_rec,fixed,60.0,133.0,0.0,0,1300.0,1388.0,3.37,bad
3.0,owner,36.0,37.0,married,no_rec,fixed,60.0,55.0,0.0,0,1500.0,2315.0,-0.12,good
13.0,owner,36.0,39.0,married,no_rec,fixed,35.0,148.0,14000.0,0,300.0,850.0,13.56,good
5.0,parents,24.0,31.0,single,no_rec,fixed,35.0,130.0,0.0,0,200.0,1447.0,11.4,good
16.0,other,60.0,34.0,married,no_rec,fixed,60.0,120.0,6000.0,0,1350.0,1487.0,2.67,good
3.0,parents,48.0,20.0,single,no_rec,freelance,35.0,124.0,7000.0,0,1000.0,1362.0,4.27,good
5.0,other,18.0,65.0,married,yes_rec,others,35.0,99.0,0.0,0,375.0,675.0,3.07,good
16.0,rent,48.0,32.0,single,yes_rec,fixed,47.0,120.0,0.0,0,800.0,1224.0,4.38,good
2.0,rent,48.0,29.0,single,no_rec,fixed,60.0,250.0,0.0,0,1000.0,1179.0,9.12,good
0.0,parents,60.0,31.0,married,no_rec,others,75.0,37.0,0.0,0,1500.0,2084.0,-1.52,good
23.0,parents,60.0,37.0,single,no_rec,freelance,35.0,71.0,4500.0,0,1950.0,2336.0,1.11,good
6.0,owner,48.0,55.0,married,no_rec,freelance,45.0,74.0,16000.0,1500,2000.0,3753.0,0.34,good
0.0,parents,36.0,19.0,single,no_rec,freelance,35.0,73.0,0.0,0,400.0,495.0,3.42,bad
1.0,other,60.0,21.0,single,no_rec,partime,45.0,135.0,0.0,0,1100.0,1480.0,4.91,bad
3.0,parents,60.0,25.0,married,no_rec,fixed,35.0,70.0,0.0,0,1300.0,1332.0,1.62,bad
5.0,owner,36.0,58.0,married,yes_rec,others,45.0,79.0,7000.0,0,400.0,1234.0,3.06,good
0.0,rent,48.0,20.0,single,yes_rec,partime,56.0,105.0,0.0,0,1100.0,1289.0,2.14,bad
9.0,priv,48.0,27.0,married,no_rec,fixed,45.0,102.0,5000.0,360,1300.0,1537.0,1.97,good
0.0,owner,48.0,29.0,married,no_rec,others,60.0,50.0,11000.0,0,1000.0,1480.0,-0.48,good
8.0,owner,12.0,39.0,married,no_rec,fixed,75.0,160.0,1500.0,0,360.0,865.0,2.83,good
24.0,owner,60.0,43.0,single,no_rec,fixed,35.0,120.0,3500.0,0,1320.0,1680.0,3.86,good
3.0,parents,60.0,23.0,single,no_rec,fixed,35.0,107.0,0.0,0,800.0,1111.0,5.4,good
13.0,owner,60.0,27.0,married,no_rec,fixed,35.0,253.0,7000.0,0,1060.0,1750.0,12.34,good
2.0,rent,60.0,49.0,married,no_rec,fixed,51.0,155.0,0.0,0,1500.0,1550.0,4.16,good
33.0,owner,48.0,61.0,married,no_rec,fixed,35.0,130.0,8000.0,0,850.0,1050.0,5.36,good
0.0,owner,36.0,31.0,married,yes_rec,partime,45.0,120.0,3000.0,150,700.0,850.0,3.78,bad
0.0,rent,60.0,46.0,separated,no_rec,fixed,57.0,124.0,0.0,0,940.0,1149.0,4.28,good
7.0,parents,60.0,25.0,single,no_rec,fixed,35.0,75.0,0.0,0,1100.0,1340.0,2.18,good
20.0,owner,36.0,37.0,married,yes_rec,fixed,60.0,150.0,3500.0,0,450.0,950.0,7.2,good
10.0,rent,36.0,36.0,divorced,no_rec,freelance,45.0,100.0,0.0,0,1000.0,1700.0,1.98,good
17.0,owner,36.0,60.0,married,no_rec,fixed,60.0,78.0,2500.0,0,650.0,800.0,1.0,bad
1.0,owner,60.0,28.0,married,no_rec,fixed,45.0,60.0,4000.0,0,1500.0,2326.0,0.6,good
10.0,owner,60.0,32.0,married,no_rec,fixed,45.0,419.0,5500.0,2500,1300.0,1995.0,16.11,good
4.0,rent,60.0,25.0,married,no_rec,fixed,56.0,112.0,0.0,0,1250.0,1399.0,2.69,good
3.0,rent,60.0,32.0,married,no_rec,fixed,50.0,147.0,0.0,0,1100.0,1226.0,5.29,bad
31.0,owner,12.0,53.0,married,yes_rec,fixed,60.0,165.0,6000.0,0,594.0,1332.0,2.12,good
3.0,rent,24.0,32.0,married,no_rec,fixed,61.0,160.0,0.0,0,400.0,450.0,5.94,good
8.0,rent,60.0,46.0,married,no_rec,freelance,45.0,147.0,0.0,0,1000.0,1359.0,6.12,good
0.0,rent,12.0,22.0,single,no_rec,freelance,38.0,34.0,0.0,0,700.0,1665.0,-0.07,good
1.0,rent,60.0,25.0,married,no_rec,partime,42.0,73.0,0.0,0,1000.0,1050.0,1.86,good
12.0,owner,60.0,37.0,married,no_rec,fixed,60.0,98.0,9000.0,200,800.0,1012.0,2.7,bad
2.0,rent,36.0,44.0,married,no_rec,partime,57.0,123.0,5000.0,0,900.0,975.0,2.64,good
10.0,owner,12.0,36.0,married,no_rec,freelance,45.0,14.0,4000.0,0,900.0,1776.0,-0.41,good
1.0,owner,60.0,40.0,married,yes_rec,fixed,45.0,100.0,8500.0,0,400.0,1570.0,8.25,good
0.0,owner,60.0,47.0,married,no_rec,freelance,45.0,56.0,6000.0,0,1345.0,1345.0,0.49,good
3.0,owner,60.0,32.0,married,no_rec,fixed,45.0,90.0,6000.0,0,1500.0,2502.0,1.8,good
1.0,owner,60.0,21.0,single,yes_rec,fixed,35.0,294.0,53000.0,0,1300.0,1398.0,11.95,good
10.0,owner,36.0,50.0,married,no_rec,freelance,75.0,135.0,7500.0,0,1000.0,1230.0,2.16,good
19.0,parents,60.0,34.0,single,no_rec,fixed,35.0,80.0,0.0,0,1000.0,1097.0,2.7,good
0.0,parents,18.0,33.0,single,no_rec,fixed,35.0,112.0,6000.0,0,450.0,1196.0,3.08,good
3.0,rent,60.0,29.0,married,yes_rec,fixed,55.0,100.0,0.0,0,930.0,1007.0,2.9,good
4.0,owner,36.0,42.0,single,no_rec,fixed,35.0,115.0,12000.0,0,900.0,1299.0,3.2,good
5.0,owner,60.0,37.0,married,no_rec,freelance,60.0,67.0,3500.0,196,1300.0,1625.0,0.23,good
2.0,owner,60.0,24.0,married,no_rec,fixed,45.0,375.0,5000.0,0,2200.0,2433.0,9.0,good
2.0,other,60.0,39.0,single,no_rec,fixed,35.0,113.0,0.0,0,1250.0,1499.0,3.74,good
18.0,rent,36.0,41.0,single,no_rec,freelance,40.0,53.0,0.0,0,750.0,1077.0,0.62,good
17.0,owner,48.0,55.0,married,yes_rec,freelance,60.0,73.0,15000.0,0,1900.0,2205.0,0.33,good
5.0,owner,48.0,26.0,single,no_rec,fixed,35.0,34.0,10000.0,5000,1500.0,2272.0,-1.63,bad
19.0,owner,60.0,34.0,married,no_rec,fixed,60.0,196.0,7000.0,1000,1690.0,1930.0,4.47,good
1.0,rent,48.0,24.0,married,no_rec,partime,41.0,56.0,0.0,0,1500.0,1935.0,0.48,good
16.0,owner,48.0,31.0,married,no_rec,fixed,45.0,200.0,5000.0,800,1250.0,1646.0,5.64,good
1.0,rent,48.0,34.0,married,no_rec,fixed,55.0,102.0,0.0,0,600.0,1074.0,3.76,good
15.0,owner,60.0,43.0,married,no_rec,freelance,60.0,310.0,7000.0,0,1200.0,1297.0,12.5,good
11.0,owner,60.0,33.0,married,no_rec,fixed,60.0,106.0,6000.0,0,1500.0,1702.0,1.84,good
0.0,parents,36.0,22.0,single,no_rec,partime,35.0,103.0,4500.0,0,1050.0,1485.0,2.33,bad
0.0,parents,60.0,41.0,single,no_rec,partime,35.0,131.0,4500.0,0,1200.0,1538.0,4.8,good
0.0,priv,60.0,43.0,married,no_rec,partime,45.0,117.0,2000.0,250,1600.0,1967.0,2.61,bad
0.0,rent,60.0,25.0,single,yes_rec,partime,47.0,120.0,0.0,0,1200.0,1460.0,3.65,bad
0.0,rent,36.0,18.0,single,yes_rec,others,38.0,33.0,0.0,0,300.0,350.0,-0.6,bad
0.0,parents,36.0,35.0,single,no_rec,freelance,35.0,43.0,0.0,0,875.0,950.0,0.33,bad
9.0,other,60.0,31.0,married,no_rec,fixed,60.0,130.0,0.0,0,1500.0,1700.0,2.8,good
14.0,owner,60.0,40.0,married,no_rec,fixed,60.0,110.0,5000.0,0,1000.0,1646.0,3.0,good
4.0,parents,36.0,20.0,single,no_rec,fixed,35.0,60.0,0.0,0,550.0,587.0,1.64,good
5.0,parents,36.0,28.0,married,no_rec,fixed,45.0,107.0,0.0,0,1160.0,1959.0,1.92,good
0.0,rent,36.0,22.0,single,no_rec,partime,42.0,65.0,0.0,0,430.0,550.0,1.93,bad
4.0,parents,36.0,28.0,married,no_rec,fixed,35.0,173.0,0.0,0,1000.0,1300.0,4.97,good
13.0,owner,60.0,35.0,married,no_rec,fixed,60.0,134.0,4500.0,700,1000.0,1894.0,4.02,good
8.0,owner,60.0,41.0,married,no_rec,freelance,60.0,173.0,8000.0,0,1200.0,1570.0,5.65,good
1.0,parents,60.0,22.0,single,no_rec,freelance,35.0,78.0,3500.0,0,2275.0,2300.0,1.13,bad
5.0,ignore,48.0,51.0,divorced,no_rec,fixed,35.0,95.0,6000.0,0,500.0,645.0,5.76,good
3.0,rent,36.0,21.0,single,no_rec,fixed,44.0,89.0,0.0,0,400.0,500.0,4.05,good
1.0,owner,60.0,40.0,married,yes_rec,fixed,60.0,155.0,2500.0,0,1650.0,1650.0,3.45,bad
3.0,owner,36.0,45.0,married,yes_rec,fixed,60.0,87.0,3500.0,0,650.0,650.0,1.5,bad
0.0,parents,48.0,22.0,single,no_rec,freelance,45.0,134.0,0.0,0,4000.0,4500.0,1.07,good
1.0,parents,36.0,31.0,married,no_rec,fixed,35.0,61.0,4000.0,0,700.0,800.0,1.34,bad
3.0,priv,60.0,35.0,married,no_rec,fixed,75.0,185.0,3500.0,1200,700.0,845.0,8.4,good
20.0,owner,12.0,48.0,separated,no_rec,freelance,75.0,300.0,18000.0,0,760.0,1369.0,3.55,good
3.0,owner,36.0,40.0,married,yes_rec,freelance,60.0,68.0,4500.0,0,575.0,775.0,0.5,bad
10.0,owner,36.0,37.0,married,yes_rec,fixed,60.0,320.0,15000.0,1000,1000.0,2191.0,9.0,good
1.0,owner,36.0,20.0,single,no_rec,partime,35.0,139.0,4000.0,0,375.0,425.0,9.98,good
8.0,rent,48.0,36.0,married,no_rec,fixed,76.0,159.0,0.0,0,830.0,939.0,4.8,good
6.0,other,48.0,35.0,married,no_rec,fixed,60.0,79.0,15000.0,0,2000.0,2504.0,0.46,good
0.0,other,36.0,26.0,married,no_rec,fixed,45.0,260.0,0.0,0,725.0,775.0,10.68,good
0.0,rent,60.0,60.0,married,no_rec,others,55.0,100.0,8000.0,0,2500.0,2500.0,1.08,bad
12.0,owner,60.0,54.0,married,yes_rec,fixed,75.0,231.0,15000.0,0,1950.0,2500.0,4.8,good
6.0,rent,60.0,31.0,single,no_rec,fixed,43.0,82.0,0.0,0,800.0,946.0,2.93,good
3.0,parents,60.0,30.0,married,yes_rec,fixed,45.0,120.0,4000.0,0,1500.0,1621.0,3.0,bad
0.0,parents,18.0,19.0,married,no_rec,fixed,35.0,91.0,0.0,0,650.0,650.0,1.55,bad
